Code armoire	Code Support	Date pose support	Forme support	Nature support	Code foyer	Date Pose Foyer	Marque Luminaire	Libellé Réf Luminaire	Puissance foyer (Watt)	Secteur foyer	Code Lampe	Type Lampe	Référence	Puissance	IRC	Type	Douille	Date pose lampe	Nom Régime	Latitude	Longitude
0453-	2687C003		A SAISIR	POLYESTER	26870612	34152	PHILIPS	CASSIOPE(BALISES)	11	SECTEUR 1	26870612	FLUO	COMPACT	11W	IR82	T40	G23	1	HORS CONDUITE	45.19073162	5.712604954
0453-	2687C003		A SAISIR	POLYESTER	26870613	34152	PHILIPS	CASSIOPE(BALISES)	11	SECTEUR 1	26870613	FLUO	COMPACT	11W	IR82	T40	G23	1	HORS CONDUITE	45.19062496	5.712653934
0453-	2687C005		A SAISIR	POLYESTER	26870614	34152	PHILIPS	CASSIOPE(BALISES)	11	SECTEUR 1	26870614	FLUO	COMPACT	11W	IR82	T40	G23	1	HORS CONDUITE	45.19073239	5.713374216
0453-	2687C005		A SAISIR	POLYESTER	26870615	34152	PHILIPS	CASSIOPE(BALISES)	11	SECTEUR 1	26870615	FLUO	COMPACT	11W	IR82	T40	G23	1	HORS CONDUITE	45.19074853	5.713444532
1884-	2970C031		FACADE	POLYESTER	29700010	30560	THORN	VM2S	175	SECTEUR 1	29700010	SHP	TUBE	0150W	IR25	T22	E40	41190.6519	NOCTURNE	45.18763734	5.717647283
1884-	2970C035		FACADE	POLYESTER	29700011	30560	THORN	VM2S	175	SECTEUR 1	29700011	SHP	TUBE	0150W	IR25	T22	E40	41190.6519	NOCTURNE	45.18730991	5.717450032
1884-	2970C037		FACADE	POLYESTER	29700012	30560	THORN	VM2S	175	SECTEUR 1	29700012	SHP	TUBE	0150W	IR25	T22	E40	41190.6519	NOCTURNE	45.18717494	5.717361316
1884-	3990C022		FACADE	POLYESTER	39900011	30560	THORN	VM2S	175	SECTEUR 1	39900011	SHP	TUBE	0150W	IR25	T22	E40	41190.6519	NOCTURNE	45.18707787	5.716505313
1884-	399C0026		FACADE	POLYESTER	39900012	30560	THORN	VM2S	175	SECTEUR 1	39900012	SHP	TUBE	0150W	IR25	T22	E40	41190.6519	NOCTURNE	45.18734496	5.71637908
1526-	2725C005		FACADE	POLYESTER	53050043	34592	PHILIPS	DIAMANT SNF300/400	290	SECTEUR 5	53050043	SHP	TUBE	0250W	IR25	T22	E40		NOCTURNE	45.17161563	5.736923553
1526-	2725C005		FACADE	POLYESTER	53050044	34592	PHILIPS	DIAMANT SNF300/400	290	SECTEUR 5	53050044	SHP	TUBE	0250W	IR25	T22	E40		NOCTURNE	45.17171324	5.736867331
1526-	2725C005		FACADE	POLYESTER	53050045	34592	PHILIPS	DIAMANT SNF300/400	290	SECTEUR 5	53050045	SHP	TUBE	0250W	IR25	T22	E40		NOCTURNE	45.17180896	5.736820215
1526-	2725C005		FACADE	POLYESTER	53050046	34592	PHILIPS	DIAMANT SNF300/400	440	SECTEUR 5	53050046	SHP	OVOIDE	400W	IR25	T20	E40		NOCTURNE	45.17158216	5.736798553
1526-	2725C005		FACADE	POLYESTER	53050047	34592	PHILIPS	DIAMANT SNF300/400	290	SECTEUR 5	53050047	SHP	TUBE	0250W	IR25	T22	E40		NOCTURNE	45.17167983	5.736740069
1526-	2725C005		FACADE	POLYESTER	53050048	34592	PHILIPS	DIAMANT MNF300/400	450	SECTEUR 5	53050048	SHP	TUBE	0400W	IR25	T22	E40		NOCTURNE	45.17177724	5.736690747
1526-	54500001	28369	OCTO-CONIQUE	ACIER GALVANISE	54500001	39944	ECLATEC	PALEO 441	175	SECTEUR 5	54500001	SHP	TUBE	0150W	IR25	T22	E40	39944	NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40)	45.17299446	5.738378631
1526-	54500002	28369	OCTO-CONIQUE	ACIER GALVANISE	54500002	39944	ECLATEC	PALEO 441	175	SECTEUR 5	54500002	SHP	TUBE	0150W	IR25	T22	E40	39944	NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40)	45.17294959	5.738046906
1526-	54500003	28369	OCTO-CONIQUE	ACIER GALVANISE	54500003	39944	ECLATEC	PALEO 441	175	SECTEUR 5	54500003	SHP	TUBE	0150W	IR25	T22	E40	40234.46111	NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40)	45.17281565	5.737749063
1526-	54500004	28369	OCTO-CONIQUE	ACIER GALVANISE	54500004	39944	ECLATEC	PALEO 441	175	SECTEUR 5	54500004	SHP	TUBE	0150W	IR25	T22	E40	39944	NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40)	45.17265537	5.737446881
1526-	54500005	28369	OCTO-CONIQUE	ACIER GALVANISE	54500005	39944	ECLATEC	PALEO 441	175	SECTEUR 5	54500005	SHP	TUBE	0150W	IR25	T22	E40	39944	NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40)	45.17255459	5.737108329
1526-	54500006	37182	OCTO-CONIQUE	ACIER GALVANISE	54500006	39944	ECLATEC	PALEO 441	175	SECTEUR 4	54500006	SHP	TUBE	0150W	IR25	T22	E40	39944	NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40)	45.17255873	5.736714032
1526-	54500007	37180	OCTO-CONIQUE	ACIER GALVANISE	54500007	39944	ECLATEC	PALEO 441	175	SECTEUR 4	54500007	SHP	TUBE	0150W	IR25	T22	E40	39944	NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40)	45.17245524	5.736348078
1526-	54500008	24869		ACIER GALVANISE	54500008	39944	ECLATEC	PALEO 441	175	SECTEUR 4	54500008	SHP	TUBE	0150W	IR25	T22	E40	39944	NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40)	45.17235934	5.736005613
1526-	54500009	24869	CYLINDRO-CONIQUE	ACIER GALVANISE	54500009	39944	ECLATEC	PALEO 441	175	SECTEUR 4	54500009	SHP	TUBE	0150W	IR25	T22	E40	39944	NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40)	45.17225883	5.735648366
1526-	54500010	24869	OCTO-CONIQUE	ACIER GALVANISE	54500010	39944	ECLATEC	PALEO 441	175	SECTEUR 4	54500010	SHP	TUBE	0150W	IR25	T22	E40	40438.67728	NOCTURNE AVEC REDUCTION Bi-Pw (Réduction de 30% de 22h40 à 5h40)	45.17215534	5.735282085
1526-	54500011	24869	OCTO-CONIQUE	ACIER GALVANISE	54500011	38079	ECLATEC	ELIPT 55	440	SECTEUR 4	54500011	BF	OVOIDE	400W	IR47	T35	E40	40438.67728	NOCTURNE	45.17203527	5.734851489
1526-	54500021	36027	CYLINDRO-CONIQUE	ACIER GALVANISE	54500021	36027	GIRARDIN	574GLE219	290	SECTEUR 4	54500021	SHP	TUBE	0250W	IR25	T22	E40	38674	NOCTURNE	45.17256689	5.7360586
1526-	54500022	38674	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	54500022	38674	THORN	ESPACE 65D	290	SECTEUR 4	54500022	SHP	TUBE	0250W	IR25	T22	E40	38674	NOCTURNE	45.17250593	5.735442163
1526-	54500023	38674	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	54500023	38674	THORN	ESPACE 65D	290	SECTEUR 4	54500023	SHP	TUBE	0250W	IR25	T22	E40	38674	NOCTURNE	45.17237299	5.734810832
1542-	19550051	32862	CYLINDRIQUE	ACIER GALVANISE	19550051	32862	THORN	RCA500	145	SECTEUR 6	19550051	BF	OVOIDE	125W	IR60	T42	E27		NOCTURNE	45.16301713	5.732105554
1542-	19550052	33338		ACIER	19550052	33338	THORN	CA500	145	SECTEUR 6	19550052	BF	OVOIDE	125W	IR60	T42	E27		NOCTURNE	45.16317455	5.731725734
1542-	19550053	33338		ACIER	19550053	33338	THORN	CA500	145	SECTEUR 6	19550053	BF	OVOIDE	125W	IR60	T42	E27		NOCTURNE	45.16317848	5.731896659
1542-	4846C115		FACADE	POLYESTER	48460001	32862	MAZDA-PROJELUX	MILAN	145	SECTEUR 6	48460001	BF	OVOIDE	125W	IR60	T42	E27	40833.70536	NOCTURNE PROLONGE 2H (1H Avant +1H Aprés)	45.16326708	5.732685314
1542-	4846C115		FACADE	POLYESTER	48460002	32862	MAZDA-PROJELUX	MILAN	145	SECTEUR 6	48460002	BF	OVOIDE	125W	IR60	T42	E27	40833.70536	NOCTURNE PROLONGE 2H (1H Avant +1H Aprés)	45.16322555	5.732797989
1542-	4846C115		FACADE	POLYESTER	48460003	32862	MAZDA-PROJELUX	MILAN	145	SECTEUR 6	48460003	BF	OVOIDE	125W	IR60	T42	E27	40833.70536	NOCTURNE PROLONGE 2H (1H Avant +1H Aprés)	45.1631682	5.732712439
0453-	2687C005		A SAISIR	POLYESTER	2687615B	34152	PHILIPS	CASSIOPE(BALISES)	11	SECTEUR 1	2687615B	FLUO	COMPACT	11W	IR82	T40	G23	1	HORS CONDUITE	45.19074908	5.713436605
0453-	2687C005		A SAISIR	POLYESTER	2687616A	34152	PHILIPS	CASSIOPE(BALISES)	11	SECTEUR 1	2687616A	FLUO	COMPACT	11W	IR82	T40	G23	1	HORS CONDUITE	45.19078688	5.713582717
0453-	2687C005		A SAISIR	POLYESTER	2687616B	34152	PHILIPS	CASSIOPE(BALISES)	11	SECTEUR 1	2687616B	FLUO	COMPACT	11W	IR82	T40	G23	1	HORS CONDUITE	45.19078476	5.71359012
0401-	46600002	27150		BETON	46600002	40239.66666	ECLATEC	PALEO 441	120	SECTEUR 5	46600002	SHP	TUBE	0100W	IR25	T22	E40	40239.66666	NOCTURNE	45.16996712	5.739388658
0453-	2687C005		A SAISIR	POLYESTER	2687617B	34152	PHILIPS	CASSIOPE(BALISES)	11	SECTEUR 1	2687617B	FLUO	COMPACT	11W	IR82	T40	G23	1	HORS CONDUITE	45.19079784	5.713646569
0453-	2687C005		A SAISIR	POLYESTER	2687618A	34152	PHILIPS	CASSIOPE(BALISES)	11	SECTEUR 1	2687618A	FLUO	COMPACT	11W	IR82	T40	G23	1	HORS CONDUITE	45.19087482	5.713702269
0453-	2687C005		A SAISIR	POLYESTER	2687618B	34152	PHILIPS	CASSIOPE(BALISES)	11	SECTEUR 1	2687618B	FLUO	COMPACT	11W	IR82	T40	G23	1	HORS CONDUITE	45.19086974	5.713698688
0453-	2687C005		A SAISIR	POLYESTER	2687619A	34152	PHILIPS	CASSIOPE(BALISES)	11	SECTEUR 1	2687619A	FLUO	COMPACT	11W	IR82	T40	G23	1	HORS CONDUITE	45.19097237	5.713650189
0453-	2687C005		A SAISIR	POLYESTER	2687619B	34152	PHILIPS	CASSIOPE(BALISES)	11	SECTEUR 1	2687619B	FLUO	COMPACT	11W	IR82	T40	G23	1	HORS CONDUITE	45.19097052	5.713657863
0453-	2687C005		A SAISIR	POLYESTER	2687620A	34152	PHILIPS	CASSIOPE(BALISES)	11	SECTEUR 1	2687620A	FLUO	COMPACT	11W	IR82	T40	G23	1	HORS CONDUITE	45.19100861	5.7135491
0453-	2687C005		A SAISIR	POLYESTER	2687620B	34152	PHILIPS	CASSIOPE(BALISES)	11	SECTEUR 1	2687620B	FLUO	COMPACT	11W	IR82	T40	G23	1	HORS CONDUITE	45.19100565	5.713556073
0453-	2687C005		A SAISIR	POLYESTER	2687621A	34152	PHILIPS	CASSIOPE(BALISES)	11	SECTEUR 1	2687621A	FLUO	COMPACT	11W	IR82	T40	G23	1	HORS CONDUITE	45.1909953	5.71349209
0453-	2687C005		A SAISIR	POLYESTER	2687621B	34152	PHILIPS	CASSIOPE(BALISES)	11	SECTEUR 1	2687621B	FLUO	COMPACT	11W	IR82	T40	G23	1	HORS CONDUITE	45.19099031	5.713488158
0453-	2687C005		A SAISIR	POLYESTER	2687622A	34152	PHILIPS	CASSIOPE(BALISES)	11	SECTEUR 1	2687622A	FLUO	COMPACT	11W	IR82	T40	G23	1	HORS CONDUITE	45.19095976	5.713338914
0453-	2687C005		A SAISIR	POLYESTER	2687622B	34152	PHILIPS	CASSIOPE(BALISES)	11	SECTEUR 1	2687622B	FLUO	COMPACT	11W	IR82	T40	G23	1	HORS CONDUITE	45.19095773	5.713346437
0453-	2687C005		A SAISIR	POLYESTER	2687623A	34152	PHILIPS	CASSIOPE(BALISES)	11	SECTEUR 1	2687623A	FLUO	COMPACT	11W	IR82	T40	G23	37292	HORS CONDUITE	45.1909463	5.713281513
0453-	2687C005		A SAISIR	POLYESTER	2687623B	34152	PHILIPS	CASSIOPE(BALISES)	11	SECTEUR 1	2687623B	FLUO	COMPACT	11W	IR82	T40	G23	37292	HORS CONDUITE	45.190941	5.713278748
0453-	29500001	34043	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	29500001	34043	THORN	LEMNIS IS 700	270	SECTEUR 1	29500001	BF	OVOIDE	250W	IR51	T33	E40	38854	NOCTURNE	45.19054463	5.712987883
0453-	2950C001		FACADE	POLYESTER	29500002	33929	MAZDA-PROJELUX	MILAN	172	SECTEUR 1	29500002	I.M.	TUBE	0150W	IR75	T30	Rx7s	41263.46963	NOCTURNE	45.19058104	5.713157549
0453-	2950C001		FACADE	POLYESTER	29500003	33929	MAZDA-PROJELUX	MILAN	172	SECTEUR 1	29500003	I.M.	TUBE	0150W	IR75	T30	Rx7s	41263.46963	NOCTURNE	45.19064221	5.713128598
0453-	2950C001		FACADE	POLYESTER	29500004	33929	MAZDA-PROJELUX	MILAN	172	SECTEUR 1	29500004	I.M.	TUBE	0150W	IR75	T30	Rx7s	40841.57551	NOCTURNE	45.19060317	5.713252944
0453-	2950C001		FACADE	POLYESTER	29500005	33929	MAZDA-PROJELUX	MILAN	172	SECTEUR 1	29500005	I.M.	TUBE	0150W	IR75	T30	Rx7s	40841.57551	NOCTURNE	45.19066434	5.713223993
0453-	2950C001		FACADE	POLYESTER	29500006	33929	MAZDA-PROJELUX	MILAN	172	SECTEUR 1	29500006	I.M.	TUBE	0150W	IR75	T30	Rx7s	41263.46963	NOCTURNE	45.19062446	5.713344228
0453-	2950C001		FACADE	POLYESTER	29500007	33929	MAZDA-PROJELUX	MILAN	172	SECTEUR 1	29500007	I.M.	TUBE	0150W	IR75	T30	Rx7s	40841.57551	NOCTURNE	45.19068562	5.713315277
0453-	29500008	34043	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	29500008	34043	THORN	LEMNIS IS 700	270	SECTEUR 1	29500008	BF	OVOIDE	250W	IR51	T33	E40	40841.57551	NOCTURNE	45.19064065	5.713499149
0453-	29500009	34043	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	29500009	34043	THORN	LEMNIS IS 700	270	SECTEUR 1	29500009	BF	OVOIDE	250W	IR51	T33	E40	37917	NOCTURNE	45.19076142	5.713687732
0453-	29500010	34043	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	29500010	34043	THORN	LEMNIS IS 700	270	SECTEUR 1	29500010	BF	OVOIDE	250W	IR51	T33	E40	37917	NOCTURNE	45.19069893	5.713887636
0453-	29500011	36585	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	29500011	36585	ECLATEC	BTX 173	175	SECTEUR 1	29500011	SHP	TUBE	0150W	IR25	T22	E40	41177.41058	NOCTURNE	45.19086992	5.713930681
0453-	29500012	36585	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	29500012	36585	ECLATEC	BTX 173	175	SECTEUR 1	29500012	SHP	TUBE	0150W	IR25	T22	E40	40841.57551	NOCTURNE	45.19109718	5.713825295
0453-	29500013	36585	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	29500013	36585	ECLATEC	BTX 173	175	SECTEUR 1	29500013	SHP	TUBE	0150W	IR25	T22	E40	37917	NOCTURNE	45.19133059	5.713731879
0453-	29500014	36585	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	29500014	36585	ECLATEC	BTX 173	175	SECTEUR 1	29500014	SHP	TUBE	0150W	IR25	T22	E40	41177.41058	NOCTURNE	45.19155992	5.713610424
0453-	29500015	36585	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	29500015	36585	ECLATEC	BTX 173	175	SECTEUR 1	29500015	SHP	TUBE	0150W	IR25	T22	E40	39522	NOCTURNE	45.19174239	5.713525002
1512-	48530062	24959		ACIER GALVANISE	4853062A	39352	ECLATEC	ELIPT 55	175	SECTEUR 6	4853062A	SHP	TUBE	0150W	IR25	T22	E40	39940	NOCTURNE	45.16212871	5.728550324
0206-	24050046	24959		ACIER	24050046	32029	GIRARDIN	574GL19	450	SECTEUR 6	24050046	SHP	TUBE	0400W	IR25	T22	E40	41318.64366	NOCTURNE	45.16004504	5.721030532
0206-	24050047	40934.58909	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	24050047	40934.58909	GIRARDIN	574GL19	290	SECTEUR 6	24050047	SHP	TUBE	0250W	IR25	T22	E40	41318.64366	NOCTURNE	45.16051965	5.721038579
0206-	24050048	31594		ACIER	24050048	31594	COMATELEC	NEOS 2	450	SECTEUR 6	24050048	SHP	TUBE	0400W	IR25	T22	E40	41318.64366	NOCTURNE	45.16082191	5.720526453
0206-	24050049	31594		ACIER	24050049	31594	GIRARDIN	574GL19	450	SECTEUR 4	24050049	SHP	TUBE	0400W	IR25	T22	E40	41318.64366	NOCTURNE	45.16074171	5.719989488
0206-	24050050	31594		ACIER	24050050	31594	GIRARDIN	574GL19	450	SECTEUR 4	24050050	SHP	TUBE	0400W	IR25	T22	E40	41318.64366	NOCTURNE	45.16047841	5.719533697
0206-	24050051	31594		ACIER	24050051	31594	GIRARDIN	574GL19	450	SECTEUR 4	24050051	SHP	TUBE	0400W	IR25	T22	E40	41318.64366	NOCTURNE	45.15995735	5.719519614
0206-	24050052	31594		ACIER	24050052	31594	GIRARDIN	574GL19	450	SECTEUR 4	24050052	SHP	TUBE	0400W	IR25	T22	E40	41318.64366	NOCTURNE	45.15971296	5.720113125
0206-	24050053	31594		ACIER	24050053	31594	GIRARDIN	574GL19	450	SECTEUR 4	24050053	SHP	TUBE	0400W	IR25	T22	E40	41318.64366	NOCTURNE	45.15960976	5.72059999
0206-	24050046	24959		ACIER	2405046A	32029	GIRARDIN	574GL19	450	SECTEUR 6	2405046A	SHP	TUBE	0400W	IR25	T22	E40	41318.64366	NOCTURNE	45.16006759	5.721054614
0206-	24050046	24959		ACIER	2405046B	32029	GIRARDIN	574GL19	450	SECTEUR 6	2405046B	SHP	TUBE	0400W	IR25	T22	E40	41318.64366	NOCTURNE	45.16002424	5.721057414
0206-	24050046	24959		ACIER	2405046C	32029	GIRARDIN	574GL19	450	SECTEUR 6	2405046C	SHP	TUBE	0400W	IR25	T22	E40	41318.64366	NOCTURNE	45.16003045	5.720996577
0206-	24050047	40934.58909	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	2405047A	40934.58909	COMATELEC	NEOS 2	290	SECTEUR 6	2405047A	SHP	TUBE	0250W	IR25	T22	E40	41318.64366	NOCTURNE	45.16050876	5.721004011
0206-	24050048	31594		ACIER	2405048A	31594	GIRARDIN	574GL19	450	SECTEUR 6	2405048A	SHP	TUBE	0400W	IR25	T22	E40	41318.64366	NOCTURNE	45.16084171	5.72055483
0206-	24050048	31594		ACIER	2405048B	31594	GIRARDIN	574GL19	450	SECTEUR 6	2405048B	SHP	TUBE	0400W	IR25	T22	E40	41318.64366	NOCTURNE	45.16080623	5.720559706
0206-	24050048	31594		ACIER	2405048C	31594	GIRARDIN	574GL19	450	SECTEUR 6	2405048C	SHP	TUBE	0400W	IR25	T22	E40	41318.64366	NOCTURNE	45.1608316	5.720488755
0206-	24050049	31594		ACIER	2405049A	31594	GIRARDIN	574GL19	450	SECTEUR 4	2405049A	SHP	TUBE	0400W	IR25	T22	E40	41318.64366	NOCTURNE	45.16072044	5.720015937
0206-	24050050	31594		ACIER	2405050A	31594	GIRARDIN	574GL19	450	SECTEUR 4	2405050A	SHP	TUBE	0400W	IR25	T22	E40	41318.64366	NOCTURNE	45.16050509	5.719546244
0206-	24050050	31594		ACIER	2405050B	31594	GIRARDIN	574GL19	450	SECTEUR 4	2405050B	SHP	TUBE	0400W	IR25	T22	E40	41318.64366	NOCTURNE	45.16045631	5.719558544
0206-	24050050	31594		ACIER	2405050C	31594	GIRARDIN	574GL19	450	SECTEUR 4	2405050C	SHP	TUBE	0400W	IR25	T22	E40	41318.64366	NOCTURNE	45.16045378	5.719514586
0206-	24050051	31594		ACIER	2405051A	31594	GIRARDIN	574GL19	450	SECTEUR 4	2405051A	SHP	TUBE	0400W	IR25	T22	E40	41318.64366	NOCTURNE	45.15996392	5.719558295
0206-	24050052	31594		ACIER	2405052A	31594	GIRARDIN	574GL19	450	SECTEUR 6	2405052A	SHP	TUBE	0400W	IR25	T22	E40	41318.64366	NOCTURNE	45.15973461	5.720139242
0206-	24050052	31594		ACIER	2405052B	31594	GIRARDIN	574GL19	450	SECTEUR 6	2405052B	SHP	TUBE	0400W	IR25	T22	E40	41318.64366	NOCTURNE	45.15969064	5.720137705
1522-	85240151	26634	OCTO-CONIQUE	ACIER THERMOLAQUE	85240151	39020	ECLATEC	ELIPT 45	120	SECTEUR 6	85240151	I.C.	TUBE	100W	IR83	T28	E40	40442.46259	NOCTURNE	45.16279741	5.721976785
1522-	85240152	26634	OCTO-CONIQUE	ACIER THERMOLAQUE	85240152	39020	ECLATEC	ELIPT 45	120	SECTEUR 6	85240152	I.C.	TUBE	100W	IR83	T28	E40	41311.45701	NOCTURNE	45.1627107	5.721840126
1522-	85240153	26634	OCTO-CONIQUE	ACIER THERMOLAQUE	85240153	39020	ECLATEC	ELIPT 45	120	SECTEUR 6	85240153	I.C.	TUBE	100W	IR83	T28	E40	41311.45701	NOCTURNE	45.16251563	5.722227453
1522-	85240154	26634	OCTO-CONIQUE	ACIER THERMOLAQUE	85240154	39020	ECLATEC	ELIPT 45	122	SECTEUR 6	85240154	I.C.	TUBE	100W	IR83	T28	E40	39020	NOCTURNE	45.16234837	5.722247392
1522-	85240155	39164	OCTO-CONIQUE	ACIER THERMOLAQUE	85240155	39164	ECLATEC	ELIPT 45	122	SECTEUR 6	85240155	I.C.	TUBE	100W	IR83	T28	E40	39164	NOCTURNE	45.16221514	5.722013709
1522-	85240156	26634	OCTO-CONIQUE	ACIER THERMOLAQUE	85240156	39020	ECLATEC	ELIPT 45	122	SECTEUR 6	85240156	I.C.	TUBE	100W	IR83	T28	E40	39020	NOCTURNE	45.16220856	5.721654877
1522-	85240157	26634	OCTO-CONIQUE	ACIER THERMOLAQUE	85240157	39020	ECLATEC	ELIPT 45	122	SECTEUR 6	85240157	I.C.	TUBE	100W	IR83	T28	E40	41311.45701	NOCTURNE	45.16239332	5.721665109
1522-	85240158	26634	OCTO-CONIQUE	ACIER THERMOLAQUE	85240158	39020	ECLATEC	ELIPT 45	122	SECTEUR 6	85240158	I.C.	TUBE	100W	IR83	T28	E40	41311.45701	NOCTURNE	45.16263508	5.721666054
1522-	85240159	26634	OCTO-CONIQUE	ACIER THERMOLAQUE	85240159	39020	ECLATEC	ELIPT 45	122	SECTEUR 6	85240159	I.C.	TUBE	100W	IR83	T28	E40	41311.45701	NOCTURNE	45.16244263	5.721428164
1522-	85240160	26634	OCTO-CONIQUE	ACIER THERMOLAQUE	85240160	39020	ECLATEC	ELIPT 45	122	SECTEUR 6	85240160	I.C.	TUBE	100W	IR83	T28	E40	41311.45701	NOCTURNE	45.16226904	5.721436529
1522-	85240161	26634	OCTO-CONIQUE	ACIER THERMOLAQUE	85240161	39020	ECLATEC	ELIPT 45	122	SECTEUR 6	85240161	I.C.	TUBE	100W	IR83	T28	E40	39020	NOCTURNE	45.16207864	5.72112799
1522-	85240162	26634	OCTO-CONIQUE	ACIER THERMOLAQUE	85240162	39020	ECLATEC	ELIPT 45	122	SECTEUR 6	85240162	I.C.	TUBE	100W	IR83	T28	E40	39020	NOCTURNE	45.16208385	5.721416217
1522-	85240163	26634	OCTO-CONIQUE	ACIER THERMOLAQUE	85240163	39020	ECLATEC	ELIPT 45	122	SECTEUR 6	85240163	I.C.	TUBE	100W	IR83	T28	E40	39020	NOCTURNE	45.16208953	5.721691489
1522-	85240164	26634	OCTO-CONIQUE	ACIER THERMOLAQUE	85240164	39020	ECLATEC	ELIPT 45	122	SECTEUR 6	85240164	I.C.	TUBE	100W	IR83	T28	E40	39020	NOCTURNE	45.16209471	5.721968259
1522-	85240165	26634	OCTO-CONIQUE	ACIER THERMOLAQUE	85240165	39020	ECLATEC	ELIPT 45	122	SECTEUR 6	85240165	I.C.	TUBE	100W	IR83	T28	E40	39020	NOCTURNE	45.16210046	5.722247226
1537-	53850043	27089		ACIER GALVANISE	53850043	34485	THORN	CA500	145	SECTEUR 6	53850043	BF	OVOIDE	125W	IR60	T42	E27	39884	NOCTURNE	45.16561229	5.733760781
1537-	53850044	38307	OCTO-CONIQUE	ACIER THERMOLAQUE	53850044	40680.65828	ECLATEC	ELIPT 45	51	SECTEUR 6	53850044	CPO	TUBE	045W	IR59	T28	PGZ12	40814.41735	NOCTURNE	45.16548819	5.733947309
1537-	53850045	35548		ACIER THERMOLAQUE	53850045	40680.65828	ECLATEC	ELIPT 45	51	SECTEUR 6	53850045	CPO	TUBE	045W	IR59	T28	PGZ12	40680.65828	NOCTURNE	45.16536402	5.734133502
1541-	53850046	39720	OCTO-CONIQUE	ACIER THERMOLAQUE	53850046	39720	ECLATEC	ELIPT 45	90	SECTEUR 6	53850046	I.M.	TUBE	0070W	IR75	T30	R7s	40114.42285	NOCTURNE	45.16524244	5.734315852
1538-	0594P1538		CHASSIS EP	POLYESTER	05940059	38736	LUDEC	SURVIVOR	172	SECTEUR 6	05940059	I.M.	TUBE	0150W	IR85	T42	R7s	39639	NOCTURNE	45.16580645	5.731566762
1538-	0594P1538		CHASSIS EP	POLYESTER	05940060	38736	LUDEC	SURVIVOR	41	SECTEUR 6	05940060	Tube Fluo	FLUO	36W	IR85	T30	D26	39463	NOCTURNE	45.16577636	5.731652549
1538-	0594P1538		CHASSIS EP	POLYESTER	05940061	38736	MAZDA-PROJELUX	CONDOR C2	172	SECTEUR 6	05940061	I.M.	TUBE	0150W	IR85	T42	R7s	38736	NOCTURNE	45.16583807	5.731507682
1538-	0594P1538		CHASSIS EP	POLYESTER	05940095	38736	LUDEC	SURVIVOR	41	SECTEUR 6	05940095	Tube Fluo	FLUO	36W	IR85	T30	D26	40847.5777	NOCTURNE	45.16520053	5.731829441
1538-	0594P1538		CHASSIS EP	POLYESTER	05940097	38736	LUDEC	SURVIVOR	41	SECTEUR 6	05940097	Tube Fluo	FLUO	36W	IR85	T30	D26	38736	NOCTURNE	45.16525999	5.731872573
1538-	0594P1538		CHASSIS EP	POLYESTER	05940120	38736	MAZDA-PROJELUX	CONDOR C2	172	SECTEUR 6	05940120	I.C.	TUBE	150W	IR85	T28	E40	39463	NOCTURNE	45.16575765	5.731725417
1538-	2075C057		FACADE	POLYESTER	05950011	35549	BEGA	-	270	SECTEUR 6	05950011	BF	OVOIDE	250W	IR51	T33	E40	40232.68747	NOCTURNE	45.16460361	5.731821529
1538-	2075C057		FACADE	POLYESTER	05950012	35549	BEGA	-	270	SECTEUR 6	05950012	BF	OVOIDE	250W	IR51	T33	E40	41225.58475	NOCTURNE	45.16457794	5.731765232
1538-	2075C057		FACADE	POLYESTER	05950013	35549	BEGA	-	270	SECTEUR 6	05950013	BF	OVOIDE	250W	IR51	T33	E40	41225.58475	NOCTURNE	45.16455564	5.731714109
1542-	4846C115		FACADE	POLYESTER	48460004	32862	MAZDA-PROJELUX	MILAN	145	SECTEUR 6	48460004	BF	OVOIDE	125W	IR60	T42	E27	40833.70536	NOCTURNE PROLONGE 2H (1H Avant +1H Aprés)	45.16320966	5.732602103
